no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
12823,2024-12-10T05:00:18.000Z,Politisi PKS Tekankan Kehati hatian dalam Kebijakan Pembatasan Subsidi BBM Anggota Komisi XII DPR RI dari Fraksi PKS,politis PKS tekan hati hati dalam kebijakan batas subsidi BBM anggota komisi XII DPR RI dari partai PKS,"['politis', 'PKS', 'tekan', 'hati', 'hati', 'dalam', 'kebijakan', 'batas', 'subsidi', 'BBM', 'anggota', 'komisi', 'XII', 'DPR', 'RI', 'dari', 'partai', 'PKS']","['PKS', 'tekan', 'hati', 'hati', 'dalam', 'kebijakan', 'batas', 'anggota', 'komisi', 'DPR', 'PKS']",['dari'],"['politis', 'subsidi', 'BBM', 'XII', 'RI', 'partai']"
12824,2024-12-10T02:01:31.000Z,Penjabat Pj Bupati Jeneponto Junaedi B S Sos M H bersama unsur Forkopimda Kabupaten Jeneponto menerima kunjungan kerja reses dari Komisi XII DPR RI yang dipimpin Sugeng Suparwoto,jabatan pj bupati jeneponto junaedi b si sos sama h sama unsur forkopimda kabupaten jeneponto terima kunjung kerja reses dari komisi XII DPR RI yang kepemimpinan sugeng suparwoto,"['jabatan', 'pj', 'bupati', 'jeneponto', 'junaedi', 'b', 'si', 'sos', 'sama', 'h', 'sama', 'unsur', 'forkopimda', 'kabupaten', 'jeneponto', 'terima', 'kunjung', 'kerja', 'reses', 'dari', 'komisi', 'XII', 'DPR', 'RI', 'yang', 'kepemimpinan', 'sugeng', 'suparwoto']","['sama', 'sama', 'terima', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']","['dari', 'yang']","['jabatan', 'pj', 'bupati', 'jeneponto', 'junaedi', 'b', 'si', 'sos', 'h', 'unsur', 'forkopimda', 'kabupaten', 'jeneponto', 'XII', 'RI', 'kepemimpinan', 'sugeng', 'suparwoto']"
12825,2024-12-10T01:45:43.000Z,Kalapas Labuhan Bilik Rinaldo AN Tarigan Hadiri Reses Komisi XIII DPR RI selengkapnya di,kalapas labuh bilik rinaldo AN tarigan hadir reses komisi XII DPR RI lengkap di,"['kalapas', 'labuh', 'bilik', 'rinaldo', 'AN', 'tarigan', 'hadir', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'lengkap', 'di']","['labuh', 'bilik', 'hadir', 'reses', 'komisi', 'DPR', 'lengkap']",['di'],"['kalapas', 'rinaldo', 'AN', 'tarigan', 'XII', 'RI']"
12826,2024-12-10T00:47:36.000Z,Kalapas Kotapinang Hadiri Undangan Kunjungan Kerja Reses Komisi XIII DPR RI di Kanwil Kemenkumham Sumut,kalapas kotapinang hadir undang kunjung kerja reses komisi XII DPR RI di kanwil kemenkumham sumut,"['kalapas', 'kotapinang', 'hadir', 'undang', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'di', 'kanwil', 'kemenkumham', 'sumut']","['hadir', 'undang', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']",['di'],"['kalapas', 'kotapinang', 'XII', 'RI', 'kanwil', 'kemenkumham', 'sumut']"
12827,2024-12-09T22:21:58.000Z,Seru untuk dibaca pak Dan rakyat harus tahu apa yang sebenarnya terjadi dibalik investasi dan pik dibalik pencitraan ternyata banyak sekali Kebusukan dalam kebijakan pemerintah,seru untuk baca pak dan rakyat harus tahu apa yang benar jadi balik investasi dan pik balik citra nyata banyak sekali busuk dalam kebijakan pemerintah,"['seru', 'untuk', 'baca', 'pak', 'dan', 'rakyat', 'harus', 'tahu', 'apa', 'yang', 'benar', 'jadi', 'balik', 'investasi', 'dan', 'pik', 'balik', 'citra', 'nyata', 'banyak', 'sekali', 'busuk', 'dalam', 'kebijakan', 'pemerintah']","['seru', 'baca', 'rakyat', 'harus', 'tahu', 'benar', 'jadi', 'balik', 'balik', 'citra', 'nyata', 'banyak', 'sekali', 'busuk', 'dalam', 'kebijakan', 'pemerintah']","['untuk', 'dan', 'apa', 'yang', 'dan']","['pak', 'investasi', 'pik']"
12828,2024-12-09T15:36:14.000Z,Kalapas Leonard menyampaikan dukungan dan harapannya kepada Kakanwil bahwa Koordinasi yang baik akan menghasilkan Sinergitas yang baik pula jadi Kunjungan Kerja Reses Komisi XIII DPR RI,kalapas leonard sampai dukungan dan harap kepada kakanwil bahwa koordinasi yang baik akan hasil sinergitas yang baik pula jadi kunjung kerja reses komisi XII DPR RI,"['kalapas', 'leonard', 'sampai', 'dukungan', 'dan', 'harap', 'kepada', 'kakanwil', 'bahwa', 'koordinasi', 'yang', 'baik', 'akan', 'hasil', 'sinergitas', 'yang', 'baik', 'pula', 'jadi', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI']","['sampai', 'dukungan', 'harap', 'koordinasi', 'baik', 'hasil', 'baik', 'jadi', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']","['dan', 'yang', 'yang']","['kalapas', 'leonard', 'kepada', 'kakanwil', 'bahwa', 'akan', 'sinergitas', 'pula', 'XII', 'RI']"
12829,2024-12-09T15:36:09.000Z,kesiapannya dalam mengawal transisi dan optimalisasi fungsi keimigrasian dan pemasyarakatan pasca pembentukan Kementerian Imigrasi dan Pemasyarakatan Hal ini disampaikan dihadapan Komisi XIII DPR RI dalam kunjungan kerja reses Masa Persidangan I Tahun Sidang,kesiap dalam awal transisi dan optimalisasi fungsi imigrasi dan masyarakat pasca bentuk menteri imigrasi dan masyarakat hal ini sampai hadap komisi XII DPR RI dalam kunjung kerja reses masa sidang i tahun sidang,"['kesiap', 'dalam', 'awal', 'transisi', 'dan', 'optimalisasi', 'fungsi', 'imigrasi', 'dan', 'masyarakat', 'pasca', 'bentuk', 'menteri', 'imigrasi', 'dan', 'masyarakat', 'hal', 'ini', 'sampai', 'hadap', 'komisi', 'XII', 'DPR', 'RI', 'dalam', 'kunjung', 'kerja', 'reses', 'masa', 'sidang', 'i', 'tahun', 'sidang']","['dalam', 'awal', 'bentuk', 'sampai', 'komisi', 'DPR', 'dalam', 'kunjung', 'kerja', 'reses', 'sidang', 'sidang']","['dan', 'dan', 'dan', 'ini']","['kesiap', 'transisi', 'optimalisasi', 'fungsi', 'imigrasi', 'masyarakat', 'pasca', 'menteri', 'imigrasi', 'masyarakat', 'hal', 'hadap', 'XII', 'RI', 'masa', 'i', 'tahun']"
12830,2024-12-09T15:36:07.000Z,Leonard Silalahi menghadiri kunjungan kerja reses masa persidangan I tahun sidang yg digelar oleh Komisi XIII Dewan Perwakilan Rakyat Republik Indonesia DPR RI diKantor Wilayah Kementerian Hukum dan Hak Asasi Manusia Kanwil Kemenkumham Sumatera Utara Senin,leonard silalahi hadir kunjung kerja reses masa sidang i tahun sidang yang gelar oleh komisi XII dewan wakil rakyat republik indonesia DPR RI kantor wilayah menteri hukum dan hak asasi manusia kanwil kemenkumham sumatera utara senin,"['leonard', 'silalahi', 'hadir', 'kunjung', 'kerja', 'reses', 'masa', 'sidang', 'i', 'tahun', 'sidang', 'yang', 'gelar', 'oleh', 'komisi', 'XII', 'dewan', 'wakil', 'rakyat', 'republik', 'indonesia', 'DPR', 'RI', 'kantor', 'wilayah', 'menteri', 'hukum', 'dan', 'hak', 'asasi', 'manusia', 'kanwil', 'kemenkumham', 'sumatera', 'utara', 'senin']","['hadir', 'kunjung', 'kerja', 'reses', 'sidang', 'sidang', 'gelar', 'komisi', 'dewan', 'wakil', 'rakyat', 'DPR', 'hukum', 'asasi', 'manusia']","['yang', 'oleh', 'dan']","['leonard', 'silalahi', 'masa', 'i', 'tahun', 'XII', 'republik', 'indonesia', 'RI', 'kantor', 'wilayah', 'menteri', 'hak', 'kanwil', 'kemenkumham', 'sumatera', 'utara', 'senin']"
12831,2024-12-09T15:36:05.000Z,Kalapas Tebing Tinggi Hadiri Hadiri Undangan Kunjungan Kerja Reses Komisi XIII DPR RI di Kanwil Kemenkumham Sumut,kalapas tebing tinggi hadir hadir undang kunjung kerja reses komisi XII DPR RI di kanwil kemenkumham sumut,"['kalapas', 'tebing', 'tinggi', 'hadir', 'hadir', 'undang', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'di', 'kanwil', 'kemenkumham', 'sumut']","['tinggi', 'hadir', 'hadir', 'undang', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']",['di'],"['kalapas', 'tebing', 'XII', 'RI', 'kanwil', 'kemenkumham', 'sumut']"
12832,2024-12-09T15:26:33.000Z,Pembuat undang undang atau Polisi ?,buat undang undang atau polisi ?,"['buat', 'undang', 'undang', 'atau', 'polisi', '?']","['buat', 'undang', 'undang']",['atau'],"['polisi', '?']"
12833,2024-12-09T14:51:38.000Z,Lapas Sibolga Ikuti Kegiatan Kunjungan Kerja Reses Komisi XIII DPR RI,lapas sibolga ikut giat kunjung kerja reses komisi XII DPR RI,"['lapas', 'sibolga', 'ikut', 'giat', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI']","['ikut', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']",[],"['lapas', 'sibolga', 'giat', 'XII', 'RI']"
12834,2024-12-09T14:47:23.000Z,Komandan Kodim Jeneponto Letkol Inf Muhammad Amin S IP bersama Pj Bupati Jeneponto Kajari Jeneponto dan unsur Forkopimda serta pejabat terkait lainnya sambut Kunjungan Kerja Reses Komisi XII DPR RI di Kabupaten Jeneponto Senin,komandan kodim jeneponto letkol inf muhammad amin si IP sama pj bupati jeneponto kajari jeneponto dan unsur forkopimda serta jabatan kait lain sambut kunjung kerja reses komisi XII DPR RI di kabupaten jeneponto senin,"['komandan', 'kodim', 'jeneponto', 'letkol', 'inf', 'muhammad', 'amin', 'si', 'IP', 'sama', 'pj', 'bupati', 'jeneponto', 'kajari', 'jeneponto', 'dan', 'unsur', 'forkopimda', 'serta', 'jabatan', 'kait', 'lain', 'sambut', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'di', 'kabupaten', 'jeneponto', 'senin']","['amin', 'sama', 'serta', 'kait', 'lain', 'sambut', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']","['dan', 'di']","['komandan', 'kodim', 'jeneponto', 'letkol', 'inf', 'muhammad', 'si', 'IP', 'pj', 'bupati', 'jeneponto', 'kajari', 'jeneponto', 'unsur', 'forkopimda', 'jabatan', 'XII', 'RI', 'kabupaten', 'jeneponto', 'senin']"
12835,2024-12-09T14:29:47.000Z,Lapas Perempuan Palembang Terima Kunjungan Reses Anggota Komisi XIII DPR RI LapasPerempuanPalembang lpp_palembang,lapas perempuan palembang terima kunjung reses anggota komisi XII DPR RI lapasperempuanpalembang lpp_palembang,"['lapas', 'perempuan', 'palembang', 'terima', 'kunjung', 'reses', 'anggota', 'komisi', 'XII', 'DPR', 'RI', 'lapasperempuanpalembang', 'lpp_palembang']","['terima', 'kunjung', 'reses', 'anggota', 'komisi', 'DPR']",[],"['lapas', 'perempuan', 'palembang', 'XII', 'RI', 'lapasperempuanpalembang', 'lpp_palembang']"
12836,2024-12-09T14:22:14.000Z,Kunjungan Kerja Pada Masa Reses Komisi XIII DPR RI Karutan Brandan Turut Hadir Medan Kepala Rumah Tahanan Negara Rutan Kelas IIB Pangkalan Brandan Erwin Siregar ikuti Rapat Kunjungan Kerja dalam masa reses memenuhi aspirasi masyarakat Komisi XIII DPR RI,kunjung kerja pada masa reses komisi XII DPR RI karut brandan turut hadir medan kepala rumah pertahanan negara rutan kelas IIB pangkal brandan erwin siregar ikut rapat kunjung kerja dalam masa reses penuh aspirasi masyarakat komisi XII DPR RI,"['kunjung', 'kerja', 'pada', 'masa', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'karut', 'brandan', 'turut', 'hadir', 'medan', 'kepala', 'rumah', 'pertahanan', 'negara', 'rutan', 'kelas', 'IIB', 'pangkal', 'brandan', 'erwin', 'siregar', 'ikut', 'rapat', 'kunjung', 'kerja', 'dalam', 'masa', 'reses', 'penuh', 'aspirasi', 'masyarakat', 'komisi', 'XII', 'DPR', 'RI']","['kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'karut', 'turut', 'hadir', 'rumah', 'kelas', 'ikut', 'rapat', 'kunjung', 'kerja', 'dalam', 'reses', 'aspirasi', 'komisi', 'DPR']",['pada'],"['masa', 'XII', 'RI', 'brandan', 'medan', 'kepala', 'pertahanan', 'negara', 'rutan', 'IIB', 'pangkal', 'brandan', 'erwin', 'siregar', 'masa', 'penuh', 'masyarakat', 'XII', 'RI']"
12837,2024-12-09T13:09:49.000Z,Kunjungan Kerja Pada Masa Reses Komisi XIII DPR RI Kalapas Pemuda Langkat Penuhi Undangan Selengkapnya kemenimipas kumhamPASTI berAKHLAK banggamelayanibangsa ombudsman humaslapada,kunjung kerja pada masa reses komisi XII DPR RI kalapas pemuda langkat penuh undang lengkap kemenimipas kumhampasti akhlak banggamelayanibangsa ombudsman humaslapada,"['kunjung', 'kerja', 'pada', 'masa', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'kalapas', 'pemuda', 'langkat', 'penuh', 'undang', 'lengkap', 'kemenimipas', 'kumhampasti', 'akhlak', 'banggamelayanibangsa', 'ombudsman', 'humaslapada']","['kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'pemuda', 'undang', 'lengkap', 'akhlak']",['pada'],"['masa', 'XII', 'RI', 'kalapas', 'langkat', 'penuh', 'kemenimipas', 'kumhampasti', 'banggamelayanibangsa', 'ombudsman', 'humaslapada']"
12838,2024-12-09T13:07:20.000Z,Lapas Perempuan Palembang Terima Kunjungan Reses Anggota Komisi XIII DPR RI,lapas perempuan palembang terima kunjung reses anggota komisi XII DPR RI,"['lapas', 'perempuan', 'palembang', 'terima', 'kunjung', 'reses', 'anggota', 'komisi', 'XII', 'DPR', 'RI']","['terima', 'kunjung', 'reses', 'anggota', 'komisi', 'DPR']",[],"['lapas', 'perempuan', 'palembang', 'XII', 'RI']"
12839,2024-12-09T12:41:54.000Z,SIAP KAWAL TRANSISI DAN OPTIMALISASI PEMASYARAKATAN KABAPAS SIBOLGA IKUTI KEGIATAN KUNJUNGAN KERJA RESES KOMISI XIII DPR RI,SIAP KAWAL TRANSISI DAN OPTIMALISASI MASYARAKAT KABAPAS SIBOLGA IKUT GIAT KUNJUNG KERJA RESES KOMISI XII DPR RI,"['SIAP', 'KAWAL', 'TRANSISI', 'DAN', 'OPTIMALISASI', 'MASYARAKAT', 'KABAPAS', 'SIBOLGA', 'IKUT', 'GIAT', 'KUNJUNG', 'KERJA', 'RESES', 'KOMISI', 'XII', 'DPR', 'RI']","['SIAP', 'KAWAL', 'IKUT', 'KUNJUNG', 'KERJA', 'RESES', 'KOMISI', 'DPR']",['DAN'],"['TRANSISI', 'OPTIMALISASI', 'MASYARAKAT', 'KABAPAS', 'SIBOLGA', 'GIAT', 'XII', 'RI']"
12840,2024-12-09T11:55:01.000Z,Kunjungan Kerja Reses Komisi IV DPR RI juga mengunjungi Persemaian Mangrove Show Case G di Tanah Kilap Pemogan dan Alih Fungsi Lahan Persawahan di Subak Kerdung Pedungan Turut hadir Dirjen PDSPKP SDMUnggul EkonomiBiru KKPBeyond,kunjung kerja reses komisi IV DPR RI juga unjung semai mangrove show case tidak di tanah kilap pemogan dan alih fungsi lahan sawah di subak kerdung dung turut hadir dirjen PDSPKP sdmunggul ekonomibiru kkpbeyond,"['kunjung', 'kerja', 'reses', 'komisi', 'IV', 'DPR', 'RI', 'juga', 'unjung', 'semai', 'mangrove', 'show', 'case', 'tidak', 'di', 'tanah', 'kilap', 'pemogan', 'dan', 'alih', 'fungsi', 'lahan', 'sawah', 'di', 'subak', 'kerdung', 'dung', 'turut', 'hadir', 'dirjen', 'PDSPKP', 'sdmunggul', 'ekonomibiru', 'kkpbeyond']","['kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'show', 'tidak', 'turut', 'hadir']","['di', 'dan', 'di']","['IV', 'RI', 'juga', 'unjung', 'semai', 'mangrove', 'case', 'tanah', 'kilap', 'pemogan', 'alih', 'fungsi', 'lahan', 'sawah', 'subak', 'kerdung', 'dung', 'dirjen', 'PDSPKP', 'sdmunggul', 'ekonomibiru', 'kkpbeyond']"
12841,2024-12-09T11:54:40.000Z,Semeton SobatBahari Ka BPPSDMKP beserta jajaran menerima Kunjungan Kerja Reses Komisi IV DPR RI ke Prov Bali di hari ini dg agenda diskusi Strategi Peningkatan Konsumsi Ikan Masyarakat Bali menuju Generasi Emas,semeton sobatbahari kak BPPSDMKP serta jajar terima kunjung kerja reses komisi IV DPR RI ke prov bal di hari ini dengan agenda diskusi strategi tingkat konsumsi ikan masyarakat bal tuju generasi emas,"['semeton', 'sobatbahari', 'kak', 'BPPSDMKP', 'serta', 'jajar', 'terima', 'kunjung', 'kerja', 'reses', 'komisi', 'IV', 'DPR', 'RI', 'ke', 'prov', 'bal', 'di', 'hari', 'ini', 'dengan', 'agenda', 'diskusi', 'strategi', 'tingkat', 'konsumsi', 'ikan', 'masyarakat', 'bal', 'tuju', 'generasi', 'emas']","['serta', 'terima', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'tingkat', 'tuju', 'generasi']","['ke', 'di', 'ini', 'dengan']","['semeton', 'sobatbahari', 'kak', 'BPPSDMKP', 'jajar', 'IV', 'RI', 'prov', 'bal', 'hari', 'agenda', 'diskusi', 'strategi', 'konsumsi', 'ikan', 'masyarakat', 'bal', 'emas']"
12842,2024-12-09T11:48:35.000Z,Kepala Bapas Medan Ikut Serta Hadir Dalam Kunjungan Kerja Masa Reses Komisi XIII DPR RI di Kanwil kemenkumham Sumut,kepala bapas medan ikut serta hadir dalam kunjung kerja masa reses komisi XII DPR RI di kanwil kemenkumham sumut,"['kepala', 'bapas', 'medan', 'ikut', 'serta', 'hadir', 'dalam', 'kunjung', 'kerja', 'masa', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'di', 'kanwil', 'kemenkumham', 'sumut']","['ikut', 'serta', 'hadir', 'dalam', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']",['di'],"['kepala', 'bapas', 'medan', 'masa', 'XII', 'RI', 'kanwil', 'kemenkumham', 'sumut']"
12843,2024-12-09T11:41:49.000Z,PEMKAB OKU SELATAN KEMBALI DAMPINGI ANGGOTA DPRD KABUPATEN OKU SELATAN LAKSANAKAN RESES DI DAPIL I RUNJUNG AGUNG Pemerintah Kabupaten Ogan Komering Ulu Selatan kembali mendampingi para Anggota Dewan Perwakilan Rakyat Daerah DPRD Kabupaten OKU Selatan melakukan Reses,PEMKAB OKU SELATAN KEMBALI DAMPING ANGGOTA DPRD KABUPATEN OKU SELATAN LAKSANA RESES DI DAPIL i RUNJUNG AGUNG pemerintah kabupaten ogan komering ulu selatan kembali damping para anggota dewan wakil rakyat daerah DPRD kabupaten OKU selatan pelaksanaan reses,"['PEMKAB', 'OKU', 'SELATAN', 'KEMBALI', 'DAMPING', 'ANGGOTA', 'DPRD', 'KABUPATEN', 'OKU', 'SELATAN', 'LAKSANA', 'RESES', 'DI', 'DAPIL', 'i', 'RUNJUNG', 'AGUNG', 'pemerintah', 'kabupaten', 'ogan', 'komering', 'ulu', 'selatan', 'kembali', 'damping', 'para', 'anggota', 'dewan', 'wakil', 'rakyat', 'daerah', 'DPRD', 'kabupaten', 'OKU', 'selatan', 'pelaksanaan', 'reses']","['DAMPING', 'ANGGOTA', 'DPRD', 'RESES', 'pemerintah', 'damping', 'para', 'anggota', 'dewan', 'wakil', 'rakyat', 'DPRD', 'pelaksanaan', 'reses']",['DI'],"['PEMKAB', 'OKU', 'SELATAN', 'KEMBALI', 'KABUPATEN', 'OKU', 'SELATAN', 'LAKSANA', 'DAPIL', 'i', 'RUNJUNG', 'AGUNG', 'kabupaten', 'ogan', 'komering', 'ulu', 'selatan', 'kembali', 'daerah', 'kabupaten', 'OKU', 'selatan']"
12844,2024-12-09T11:41:09.000Z,Masa Reses Komisi XIII DPR RI Rutan Kabanjahe Penuhi Undangan,masa reses komisi XII DPR RI rutan kabanjahe penuh undang,"['masa', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'rutan', 'kabanjahe', 'penuh', 'undang']","['reses', 'komisi', 'DPR', 'undang']",[],"['masa', 'XII', 'RI', 'rutan', 'kabanjahe', 'penuh']"
12845,2024-12-09T10:38:46.000Z,Imigrasi Palembang Terima Kunjungan Kerja Reses Komisi XIII DPR RI Kepala Kantor Imigrasi Kelas I TPI Palembang Khairil Mirza beserta jajaran menerima kunjungan kerja reses komisi XIII DPR RI pada Senin Desember,imigrasi palembang terima kunjung kerja reses komisi XII DPR RI kepala kantor imigrasi kelas i TETAPI palembang khairil mirza serta jajar terima kunjung kerja reses komisi XII DPR RI pada senin desember,"['imigrasi', 'palembang', 'terima', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'kepala', 'kantor', 'imigrasi', 'kelas', 'i', 'TETAPI', 'palembang', 'khairil', 'mirza', 'serta', 'jajar', 'terima', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'pada', 'senin', 'desember']","['terima', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'kelas', 'serta', 'terima', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR']","['TETAPI', 'pada']","['imigrasi', 'palembang', 'XII', 'RI', 'kepala', 'kantor', 'imigrasi', 'i', 'palembang', 'khairil', 'mirza', 'jajar', 'XII', 'RI', 'senin', 'desember']"
12846,2024-12-09T07:11:20.000Z,KEPALA LAPAS KAYU AGUNG HADIRI KEGIATAN RESES KOMISI XIII DPR RI DI KANWIL KEMENKUMHAM SUMSEL,KEPALA LAPAS KAYU AGUNG HADIR GIAT RESES KOMISI XII DPR RI DI KANWIL KEMENKUMHAM SUMSEL,"['KEPALA', 'LAPAS', 'KAYU', 'AGUNG', 'HADIR', 'GIAT', 'RESES', 'KOMISI', 'XII', 'DPR', 'RI', 'DI', 'KANWIL', 'KEMENKUMHAM', 'SUMSEL']","['HADIR', 'RESES', 'KOMISI', 'DPR']",['DI'],"['KEPALA', 'LAPAS', 'KAYU', 'AGUNG', 'GIAT', 'XII', 'RI', 'KANWIL', 'KEMENKUMHAM', 'SUMSEL']"
12847,2024-12-09T07:00:01.000Z,BREAKING Kami mendesak DPR RI menggunakan hak konstitusionalnya untuk menyelidiki tanggung jawab kebijakan strategis polisi dan memanggil Kapolri untuk dimintai pertanggungjawaban atas kekerasan polisi Kompolnas dan Komnas HAM juga harus usut tuntas kekerasan polisi,BREAKING kami desakan DPR RI penggunaan hak konstitusional untuk selidik pertanggungjawaban jawab kebijakan strategis polisi dan panggil kapolri untuk minta pertanggungjawaban atas keras polisi kompolnas dan komnas HAM juga harus usut tuntas keras polisi,"['BREAKING', 'kami', 'desakan', 'DPR', 'RI', 'penggunaan', 'hak', 'konstitusional', 'untuk', 'selidik', 'pertanggungjawaban', 'jawab', 'kebijakan', 'strategis', 'polisi', 'dan', 'panggil', 'kapolri', 'untuk', 'minta', 'pertanggungjawaban', 'atas', 'keras', 'polisi', 'kompolnas', 'dan', 'komnas', 'HAM', 'juga', 'harus', 'usut', 'tuntas', 'keras', 'polisi']","['desakan', 'DPR', 'penggunaan', 'selidik', 'jawab', 'kebijakan', 'panggil', 'minta', 'atas', 'keras', 'harus', 'tuntas', 'keras']","['kami', 'untuk', 'dan', 'untuk', 'dan']","['BREAKING', 'RI', 'hak', 'konstitusional', 'pertanggungjawaban', 'strategis', 'polisi', 'kapolri', 'pertanggungjawaban', 'polisi', 'kompolnas', 'komnas', 'HAM', 'juga', 'usut', 'polisi']"
12848,2024-12-09T06:36:07.000Z,Medan_Menindaklanjuti Surat Kepala Kantor Wilayah Kementerian Hukum dan HAM Sumatera Utara Nomor W UM tanggal Desember hal Undangan Kunjungan Kerja Reses Komisi XIII DPR RI Kalapas Pangururan turut hadir dalam acara yang dilaksanakan di Kanmwil Sumut,Medan_menindaklanjuti surat kepala kantor wilayah menteri hukum dan HAM sumatera utara nomor saya UM tanggal desember hal undang kunjung kerja reses komisi XII DPR RI kalapas pangururan turut hadir dalam acara yang laksana di kanmwil sumut,"['Medan_menindaklanjuti', 'surat', 'kepala', 'kantor', 'wilayah', 'menteri', 'hukum', 'dan', 'HAM', 'sumatera', 'utara', 'nomor', 'saya', 'UM', 'tanggal', 'desember', 'hal', 'undang', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'kalapas', 'pangururan', 'turut', 'hadir', 'dalam', 'acara', 'yang', 'laksana', 'di', 'kanmwil', 'sumut']","['hukum', 'tanggal', 'undang', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'turut', 'hadir', 'dalam']","['dan', 'saya', 'yang', 'di']","['Medan_menindaklanjuti', 'surat', 'kepala', 'kantor', 'wilayah', 'menteri', 'HAM', 'sumatera', 'utara', 'nomor', 'UM', 'desember', 'hal', 'XII', 'RI', 'kalapas', 'pangururan', 'acara', 'laksana', 'kanmwil', 'sumut']"
12849,2024-12-09T05:24:20.000Z,Kepala Lembaga Pemasyarakatan Kelas III Gunungtua menghadiri Kunjungan Kerja Reses Komisi XIII DPR RI Masa Persidangan I Tahun Sidang di Kantor Wilayah Kementerian Hukum dan HAM Sumatera Utara Senin Desember,kepala lembaga masyarakat kelas II gunungtua hadir kunjung kerja reses komisi XII DPR RI masa sidang i tahun sidang di kantor wilayah menteri hukum dan HAM sumatera utara senin desember,"['kepala', 'lembaga', 'masyarakat', 'kelas', 'II', 'gunungtua', 'hadir', 'kunjung', 'kerja', 'reses', 'komisi', 'XII', 'DPR', 'RI', 'masa', 'sidang', 'i', 'tahun', 'sidang', 'di', 'kantor', 'wilayah', 'menteri', 'hukum', 'dan', 'HAM', 'sumatera', 'utara', 'senin', 'desember']","['lembaga', 'kelas', 'hadir', 'kunjung', 'kerja', 'reses', 'komisi', 'DPR', 'sidang', 'sidang', 'hukum']","['di', 'dan']","['kepala', 'masyarakat', 'II', 'gunungtua', 'XII', 'RI', 'masa', 'i', 'tahun', 'kantor', 'wilayah', 'menteri', 'HAM', 'sumatera', 'utara', 'senin', 'desember']"
12850,2024-12-09T05:13:35.000Z,Gerak News Jakarta Ketua Badan Anggaran Banggar DPR RI Said Abdullah menyatakan kebijakan pajak pertambahan nilai PPN persen bertujuan untuk menjaga pertumbuhan ekonomi yang berkelanjutan GerakNews PPN ppn semuaorang FOURTHxBMMF,gerak news jakarta ketua badan anggaran banggar DPR RI said abdullah nyata kebijakan pajak tambah nilai PPN persen tuju untuk jaga tumbuh ekonomi yang lanjut geraknews PPN ppn semuaorang fourthxbmmf,"['gerak', 'news', 'jakarta', 'ketua', 'badan', 'anggaran', 'banggar', 'DPR', 'RI', 'said', 'abdullah', 'nyata', 'kebijakan', 'pajak', 'tambah', 'nilai', 'PPN', 'persen', 'tuju', 'untuk', 'jaga', 'tumbuh', 'ekonomi', 'yang', 'lanjut', 'geraknews', 'PPN', 'ppn', 'semuaorang', 'fourthxbmmf']","['badan', 'DPR', 'nyata', 'kebijakan', 'pajak', 'tambah', 'nilai', 'persen', 'tuju', 'jaga', 'lanjut']","['untuk', 'yang']","['gerak', 'news', 'jakarta', 'ketua', 'anggaran', 'banggar', 'RI', 'said', 'abdullah', 'PPN', 'tumbuh', 'ekonomi', 'geraknews', 'PPN', 'ppn', 'semuaorang', 'fourthxbmmf']"
